vv_gene,Ensembl_gene
LOC127068425,ENSVVLG00005009519
LOC127068426,ENSVVLG00005009429
LOC127068427,ENSVVLG00005010645
LOC127068428,ENSVVLG00005009324
LOC127068429,ENSVVLG00005009330
LOC127068430,ENSVVLG00005011772
LOC127068431,ENSVVLG00005010216
LOC127068432,ENSVVLG00005010269
LOC127068433,ENSVVLG00005009990
LOC127068434,ENSVVLG00005010080
LOC127068435,ENSVVLG00005009319
LOC127068436,ENSVVLG00005009974
LOC127068437,ENSVVLG00005009018
LOC127068438,ENSVVLG00005010474
LOC127068439,ENSVVLG00005009405
LOC127068440,ENSVVLG00005010535
LOC127068441,ENSVVLG00005010687
LOC127068442,ENSVVLG00005010968
LOC127068443,ENSVVLG00005010519
LOC127068444,ENSVVLG00005009692
LOC127068445,ENSVVLG00005011519
LOC127068446,ENSVVLG00005008611
LOC127068447,ENSVVLG00005009652
LOC127068448,ENSVVLG00005010440
LOC127068449,ENSVVLG00005010325
LOC127068450,ENSVVLG00005009240
LOC127068451,ENSVVLG00005011077
LOC127068452,ENSVVLG00005010467
LOC127068453,ENSVVLG00005010691
LOC127068454,ENSVVLG00005011449
LOC127068455,ENSVVLG00005011419
LOC127068456,ENSVVLG00005009667
LOC127068457,ENSVVLG00005009864
LOC127068458,ENSVVLG00005008999
LOC127068459,ENSVVLG00005009525
LOC127068460,ENSVVLG00005010812
LOC127068461,ENSVVLG00005009626
LOC127068462,ENSVVLG00005011043
LOC127068463,ENSVVLG00005010596
LOC127068464,ENSVVLG00005009338
LOC127068466,ENSVVLG00005009159
LOC127068467,ENSVVLG00005011046
LOC127068468,ENSVVLG00005010438
LOC127068473,ENSVVLG00005009814
LOC127068474,ENSVVLG00005010686
LOC127068479,ENSVVLG00005010134
LOC127068480,ENSVVLG00005010255
LOC127068483,ENSVVLG00005007683
LOC127068487,ENSVVLG00005010010
LOC127068494,ENSVVLG00005010897
LOC127068496,ENSVVLG00005011579
LOC127068497,ENSVVLG00005011372
LOC127068498,ENSVVLG00005009936
LOC127068499,ENSVVLG00005010678
LOC127068500,ENSVVLG00005009785
LOC127068501,ENSVVLG00005009891
LOC127068502,ENSVVLG00005009437
LOC127068503,ENSVVLG00005010991
LOC127068504,ENSVVLG00005011793
LOC127068505,ENSVVLG00005003816
LOC127068510,ENSVVLG00005008586
LOC127068511,ENSVVLG00005004258
LOC127068514,ENSVVLG00005009298
LOC127068515,ENSVVLG00005011459
LOC127068518,ENSVVLG00005011726
LOC127068526,ENSVVLG00005011602
LOC127068529,ENSVVLG00005007858
LOC127068544,ENSVVLG00005011236
LOC127068545,ENSVVLG00005009200
LOC127068546,ENSVVLG00005009462
LOC127068547,ENSVVLG00005009376
LOC127068550,ENSVVLG00005011136
LOC127068555,ENSVVLG00005010303
LOC127068558,ENSVVLG00005010099
LOC127068559,ENSVVLG00005011310
LOC127068560,ENSVVLG00005006622
LOC127068561,ENSVVLG00005009302
LOC127068562,ENSVVLG00005008644
LOC127068563,ENSVVLG00005009797
LOC127068566,ENSVVLG00005011751
LOC127068567,ENSVVLG00005009222
LOC127068569,ENSVVLG00005005873
LOC127068570,ENSVVLG00005009678
LOC127068571,ENSVVLG00005009295
LOC127068573,ENSVVLG00005011037
LOC127068574,ENSVVLG00005009362
LOC127068575,ENSVVLG00005011347
LOC127068576,ENSVVLG00005014809
LOC127068577,ENSVVLG00005009412
LOC127068578,ENSVVLG00005011358
LOC127068581,ENSVVLG00005009190
LOC127068582,ENSVVLG00005011718
LOC127068588,ENSVVLG00005010932
LOC127068597,ENSVVLG00005009801
LOC127068598,ENSVVLG00005009863
LOC127068599,ENSVVLG00005009723
LOC127068600,ENSVVLG00005010173
LOC127068601,ENSVVLG00005009550
LOC127068602,ENSVVLG00005009106
LOC127068603,ENSVVLG00005011369
LOC127068604,ENSVVLG00005010890
LOC127068605,ENSVVLG00005010716
LOC127068606,ENSVVLG00005010776
LOC127068607,ENSVVLG00005010727
LOC127068608,ENSVVLG00005011590
LOC127068610,ENSVVLG00005010317
LOC127068611,ENSVVLG00005010059
LOC127068612,ENSVVLG00005001760
LOC127068613,ENSVVLG00005010828
LOC127068616,ENSVVLG00005009126
LOC127068617,ENSVVLG00005009163
LOC127068618,ENSVVLG00005010128
LOC127068619,ENSVVLG00005011682
LOC127068620,ENSVVLG00005010221
LOC127068621,ENSVVLG00005009057
LOC127068623,ENSVVLG00005003169
LOC127068624,ENSVVLG00005011402
LOC127068625,ENSVVLG00005011412
LOC127068627,ENSVVLG00005011208
LOC127068629,ENSVVLG00005009501
LOC127068631,ENSVVLG00005009275
LOC127068632,ENSVVLG00005010291
LOC127068633,ENSVVLG00005001078
LOC127068634,ENSVVLG00005007029
LOC127068635,ENSVVLG00005010743
LOC127068636,ENSVVLG00005010569
LOC127068639,ENSVVLG00005009710
LOC127068640,ENSVVLG00005001742
LOC127068641,ENSVVLG00005011503
LOC127068642,ENSVVLG00005009908
LOC127068643,ENSVVLG00005009877
LOC127068644,ENSVVLG00005009364
LOC127068645,ENSVVLG00005010192
LOC127068646,ENSVVLG00005004311
LOC127068649,ENSVVLG00005011697
LOC127068652,ENSVVLG00005004098
LOC127068655,ENSVVLG00005011331
LOC127068656,ENSVVLG00005010232
LOC127068657,ENSVVLG00005008788
LOC127068658,ENSVVLG00005008955
LOC127068659,ENSVVLG00005008733
LOC127068660,ENSVVLG00005008880
LOC127068661,ENSVVLG00005008763
LOC127068662,ENSVVLG00005008938
LOC127068663,ENSVVLG00005008928
LOC127068664,ENSVVLG00005008879
LOC127068665,ENSVVLG00005008751
LOC127068666,ENSVVLG00005008782
LOC127068667,ENSVVLG00005008958
LOC127068668,ENSVVLG00005008848
LOC127068669,ENSVVLG00005008760
LOC127068670,ENSVVLG00005008815
LOC127068671,ENSVVLG00005008792
LOC127068672,ENSVVLG00005008892
LOC127068673,ENSVVLG00005008766
LOC127068674,ENSVVLG00005008803
LOC127068675,ENSVVLG00005008963
LOC127068676,ENSVVLG00005008844
LOC127068677,ENSVVLG00005008918
LOC127068678,ENSVVLG00005002304
LOC127068679,ENSVVLG00005008777
LOC127068680,ENSVVLG00005008964
LOC127068681,ENSVVLG00005008833
LOC127068682,ENSVVLG00005008714
LOC127068683,ENSVVLG00005008785
LOC127068684,ENSVVLG00005008932
LOC127068685,ENSVVLG00005008758
LOC127068686,ENSVVLG00005008807
LOC127068687,ENSVVLG00005008720
LOC127068688,ENSVVLG00005008795
LOC127068689,ENSVVLG00005008881
LOC127068690,ENSVVLG00005008728
LOC127068691,ENSVVLG00005008830
LOC127068692,ENSVVLG00005008877
LOC127068693,ENSVVLG00005008812
LOC127068694,ENSVVLG00005005815
LOC127068695,ENSVVLG00005008883
LOC127068696,ENSVVLG00005008961
LOC127068697,ENSVVLG00005008824
LOC127068698,ENSVVLG00005008956
LOC127068699,ENSVVLG00005008753
LOC127068700,ENSVVLG00005008902
LOC127068701,ENSVVLG00005008981
LOC127068702,ENSVVLG00005008885
LOC127068703,ENSVVLG00005008740
LOC127068704,ENSVVLG00005008851
LOC127068705,ENSVVLG00005008717
LOC127068706,ENSVVLG00005008878
LOC127068707,ENSVVLG00005008827
LOC127068708,ENSVVLG00005008874
LOC127068709,ENSVVLG00005008791
LOC127068710,ENSVVLG00005006303
LOC127068711,ENSVVLG00005008936
LOC127068712,ENSVVLG00005008842
LOC127068713,ENSVVLG00005008723
LOC127068714,ENSVVLG00005008884
LOC127068715,ENSVVLG00005008858
LOC127068716,ENSVVLG00005008811
LOC127068717,ENSVVLG00005008906
LOC127068718,ENSVVLG00005008801
LOC127068719,ENSVVLG00005008944
LOC127068720,ENSVVLG00005008861
LOC127068721,ENSVVLG00005008929
LOC127068722,ENSVVLG00005008711
LOC127068723,ENSVVLG00005008849
LOC127068724,ENSVVLG00005008868
LOC127068725,ENSVVLG00005008948
LOC127068727,ENSVVLG00005008789
LOC127068728,ENSVVLG00005008973
LOC127068729,ENSVVLG00005008966
LOC127068730,ENSVVLG00005008715
LOC127068731,ENSVVLG00005008975
LOC127068732,ENSVVLG00005008805
LOC127068733,ENSVVLG00005008941
LOC127068734,ENSVVLG00005008718
LOC127068735,ENSVVLG00005008854
LOC127068736,ENSVVLG00005008950
LOC127068738,ENSVVLG00005008798
LOC127068739,ENSVVLG00005008834
LOC127068740,ENSVVLG00005008969
LOC127068741,ENSVVLG00005008731
LOC127068742,ENSVVLG00005008890
LOC127068743,ENSVVLG00005008749
LOC127068744,ENSVVLG00005008886
LOC127068745,ENSVVLG00005008926
LOC127068746,ENSVVLG00005008952
LOC127068747,ENSVVLG00005008865
LOC127068748,ENSVVLG00005008899
LOC127068749,ENSVVLG00005008915
LOC127068750,ENSVVLG00005008855
LOC127068751,ENSVVLG00005008913
LOC127068752,ENSVVLG00005008860
LOC127068754,ENSVVLG00005008770
LOC127068755,ENSVVLG00005008909
LOC127068756,ENSVVLG00005008840
LOC127068757,ENSVVLG00005008859
LOC127068758,ENSVVLG00005008949
LOC127068759,ENSVVLG00005008779
LOC127068760,ENSVVLG00005008838
LOC127068761,ENSVVLG00005008875
LOC127068762,ENSVVLG00005008942
LOC127068763,ENSVVLG00005008813
LOC127068764,ENSVVLG00005000833
LOC127068765,ENSVVLG00005008716
LOC127068766,ENSVVLG00005008945
LOC127068767,ENSVVLG00005008773
LOC127068768,ENSVVLG00005008979
LOC127068769,ENSVVLG00005008781
LOC127068770,ENSVVLG00005008820
LOC127068771,ENSVVLG00005008953
LOC127068772,ENSVVLG00005008748
LOC127068773,ENSVVLG00005008927
LOC127068774,ENSVVLG00005008808
LOC127068775,ENSVVLG00005008768
LOC127068776,ENSVVLG00005008864
LOC127068777,ENSVVLG00005008970
LOC127068778,ENSVVLG00005008826
LOC127068779,ENSVVLG00005008719
LOC127068780,ENSVVLG00005008852
LOC127068781,ENSVVLG00005008742
LOC127068782,ENSVVLG00005008904
LOC127068783,ENSVVLG00005008976
LOC127068784,ENSVVLG00005008872
LOC127068785,ENSVVLG00005008769
LOC127068786,ENSVVLG00005008787
LOC127068787,ENSVVLG00005008896
LOC127068788,ENSVVLG00005008898
LOC127068789,ENSVVLG00005008754
LOC127068790,ENSVVLG00005008845
LOC127068791,ENSVVLG00005008931
LOC127068792,ENSVVLG00005008724
LOC127068793,ENSVVLG00005008960
LOC127068794,ENSVVLG00005008775
LOC127068795,ENSVVLG00005008972
LOC127068796,ENSVVLG00005008935
LOC127068797,ENSVVLG00005008839
LOC127068798,ENSVVLG00005008831
LOC127068799,ENSVVLG00005008971
LOC127068800,ENSVVLG00005004272
LOC127068801,ENSVVLG00005008822
LOC127068802,ENSVVLG00005008889
LOC127068803,ENSVVLG00005008734
LOC127068804,ENSVVLG00005008921
LOC127068805,ENSVVLG00005008738
LOC127068806,ENSVVLG00005008897
LOC127068807,ENSVVLG00005008755
LOC127068808,ENSVVLG00005008726
LOC127068809,ENSVVLG00005008894
LOC127068810,ENSVVLG00005008796
LOC127068811,ENSVVLG00005008818
LOC127068812,ENSVVLG00005008870
LOC127068813,ENSVVLG00005008836
LOC127068814,ENSVVLG00005008713
LOC127068815,ENSVVLG00005008709
LOC127068816,ENSVVLG00005008866
LOC127068818,ENSVVLG00005009179
LOC127068819,ENSVVLG00005008987
LOC127068820,ENSVVLG00005015451
LOC127068821,ENSVVLG00005010055
LOC127068822,ENSVVLG00005010194
LOC127068823,ENSVVLG00005008835
LOC127068825,ENSVVLG00005009016
LOC127068826,ENSVVLG00005010637
LOC127068827,ENSVVLG00005009245
LOC127068828,ENSVVLG00005009093
LOC127068830,ENSVVLG00005015667
LOC127068832,ENSVVLG00005009197
LOC127068833,ENSVVLG00005009350
LOC127068835,ENSVVLG00005011061
LOC127068836,ENSVVLG00005010435
LOC127068837,ENSVVLG00005009286
LOC127068838,ENSVVLG00005008793
LOC127068841,ENSVVLG00005008561
LOC127068842,ENSVVLG00005008002
LOC127068843,ENSVVLG00005008821
LOC127068844,ENSVVLG00005008965
LOC127068845,ENSVVLG00005009799
LOC127068847,ENSVVLG00005010934
LOC127068848,ENSVVLG00005009433
LOC127068849,ENSVVLG00005009043
LOC127068850,ENSVVLG00005010130
LOC127068851,ENSVVLG00005011078
LOC127068852,ENSVVLG00005007998
LOC127068857,ENSVVLG00005003257
LOC127068858,ENSVVLG00005007728
LOC127068859,ENSVVLG00005009769
LOC127068860,ENSVVLG00005011212
LOC127068861,ENSVVLG00005009918
LOC127068862,ENSVVLG00005007786
LOC127068863,ENSVVLG00005015047
LOC127068864,ENSVVLG00005007869
LOC127068865,ENSVVLG00005007681
LOC127068866,ENSVVLG00005010406
LOC127068867,ENSVVLG00005010446
LOC127068868,ENSVVLG00005008314
LOC127068869,ENSVVLG00005011240
LOC127068870,ENSVVLG00005011177
LOC127068871,ENSVVLG00005009257
LOC127068872,ENSVVLG00005008841
LOC127068873,ENSVVLG00005010180
LOC127068874,ENSVVLG00005009192
LOC127068875,ENSVVLG00005008655
LOC127068877,ENSVVLG00005008073
LOC127068878,ENSVVLG00005009112
LOC127068879,ENSVVLG00005008195
LOC127068881,ENSVVLG00005007950
LOC127068882,ENSVVLG00005008081
LOC127068883,ENSVVLG00005002399
LOC127068884,ENSVVLG00005008488
LOC127068885,ENSVVLG00005010705
LOC127068886,ENSVVLG00005009198
LOC127068892,ENSVVLG00005008272
LOC127068893,ENSVVLG00005010461
LOC127068894,ENSVVLG00005009714
LOC127068895,ENSVVLG00005009900
LOC127068896,ENSVVLG00005008158
LOC127068897,ENSVVLG00005007982
LOC127068898,ENSVVLG00005009356
LOC127068899,ENSVVLG00005010603
LOC127068901,ENSVVLG00005009833
LOC127068902,ENSVVLG00005010470
LOC127068903,ENSVVLG00005010723
LOC127068904,ENSVVLG00005009549
LOC127068905,ENSVVLG00005010272
LOC127068906,ENSVVLG00005010313
LOC127068907,ENSVVLG00005011190
LOC127068908,ENSVVLG00005007894
LOC127068909,ENSVVLG00005011028
LOC127068910,ENSVVLG00005000028
LOC127068912,ENSVVLG00005010587
LOC127068913,ENSVVLG00005015746
LOC127068914,ENSVVLG00005008395
LOC127068915,ENSVVLG00005008186
LOC127068916,ENSVVLG00005008235
LOC127068917,ENSVVLG00005010831
LOC127068918,ENSVVLG00005010690
LOC127068919,ENSVVLG00005010542
LOC127068920,ENSVVLG00005014989
LOC127068921,ENSVVLG00005011106
LOC127068922,ENSVVLG00005008992
LOC127068923,ENSVVLG00005009294
LOC127068924,ENSVVLG00005007705
LOC127068925,ENSVVLG00005001503
LOC127068927,ENSVVLG00005009483
LOC127068929,ENSVVLG00005008036
LOC127068931,ENSVVLG00005011296
LOC127068932,ENSVVLG00005009103
LOC127068933,ENSVVLG00005009561
LOC127068935,ENSVVLG00005008216
LOC127068936,ENSVVLG00005002020
LOC127068937,ENSVVLG00005008853
LOC127068938,ENSVVLG00005011163
LOC127068939,ENSVVLG00005009352
LOC127068944,ENSVVLG00005010963
LOC127068945,ENSVVLG00005010816
LOC127068946,ENSVVLG00005008387
LOC127068948,ENSVVLG00005009004
LOC127068950,ENSVVLG00005009579
LOC127068951,ENSVVLG00005009529
LOC127068952,ENSVVLG00005003481
LOC127068953,ENSVVLG00005007808
LOC127068954,ENSVVLG00005008704
LOC127068955,ENSVVLG00005003210
LOC127068956,ENSVVLG00005008250
LOC127068957,ENSVVLG00005009224
LOC127068959,ENSVVLG00005009408
LOC127068962,ENSVVLG00005010342
LOC127068963,ENSVVLG00005010949
LOC127068964,ENSVVLG00005007905
LOC127068965,ENSVVLG00005010766
LOC127068966,ENSVVLG00005008767
LOC127068967,ENSVVLG00005008746
LOC127068968,ENSVVLG00005014723
LOC127068969,ENSVVLG00005007849
LOC127068970,ENSVVLG00005009148
LOC127068971,ENSVVLG00005009188
LOC127068972,ENSVVLG00005010982
LOC127068973,ENSVVLG00005010416
LOC127068974,ENSVVLG00005009072
LOC127068975,ENSVVLG00005008023
LOC127068976,ENSVVLG00005010095
LOC127068977,ENSVVLG00005010623
LOC127068978,ENSVVLG00005010394
LOC127068980,ENSVVLG00005007911
LOC127068985,ENSVVLG00005015573
LOC127068987,ENSVVLG00005007742
LOC127068988,ENSVVLG00005009893
LOC127068989,ENSVVLG00005007907
LOC127068990,ENSVVLG00005009280
LOC127068992,ENSVVLG00005010370
LOC127068995,ENSVVLG00005008059
LOC127068996,ENSVVLG00005010714
LOC127068997,ENSVVLG00005010048
LOC127068998,ENSVVLG00005010120
LOC127068999,ENSVVLG00005010556
LOC127069000,ENSVVLG00005010749
LOC127069001,ENSVVLG00005009755
LOC127069002,ENSVVLG00005009340
LOC127069003,ENSVVLG00005009452
LOC127069004,ENSVVLG00005009419
LOC127069005,ENSVVLG00005008399
LOC127069007,ENSVVLG00005010633
LOC127069009,ENSVVLG00005008912
LOC127069010,ENSVVLG00005008017
LOC127069013,ENSVVLG00005010847
LOC127069014,ENSVVLG00005010899
LOC127069016,ENSVVLG00005008632
LOC127069017,ENSVVLG00005009299
LOC127069018,ENSVVLG00005000248
LOC127069019,ENSVVLG00005009100
LOC127069020,ENSVVLG00005009184
LOC127069021,ENSVVLG00005009303
LOC127069023,ENSVVLG00005009622
LOC127069024,ENSVVLG00005010615
LOC127069025,ENSVVLG00005009055
LOC127069026,ENSVVLG00005007900
LOC127069027,ENSVVLG00005001432
LOC127069028,ENSVVLG00005009860
LOC127069029,ENSVVLG00005003252
LOC127069030,ENSVVLG00005009335
LOC127069032,ENSVVLG00005008432
LOC127069033,ENSVVLG00005009271
LOC127069034,ENSVVLG00005014943
LOC127069035,ENSVVLG00005008260
LOC127069036,ENSVVLG00005007929
LOC127069037,ENSVVLG00005008596
LOC127069038,ENSVVLG00005008220
LOC127069040,ENSVVLG00005010720
LOC127069041,ENSVVLG00005015030
LOC127069042,ENSVVLG00005008454
LOC127069043,ENSVVLG00005007838
LOC127069044,ENSVVLG00005010383
LOC127069045,ENSVVLG00005010260
LOC127069046,ENSVVLG00005010254
LOC127069048,ENSVVLG00005009878
LOC127069049,ENSVVLG00005008469
LOC127069050,ENSVVLG00005008480
LOC127069052,ENSVVLG00005001547
LOC127069053,ENSVVLG00005010484
LOC127069054,ENSVVLG00005008066
LOC127069055,ENSVVLG00005011260
LOC127069056,ENSVVLG00005011102
LOC127069058,ENSVVLG00005010284
LOC127069059,ENSVVLG00005008681
LOC127069061,ENSVVLG00005010644
LOC127069062,ENSVVLG00005008637
LOC127069063,ENSVVLG00005010735
LOC127069064,ENSVVLG00005010876
LOC127069065,ENSVVLG00005008457
LOC127069066,ENSVVLG00005008364
LOC127069067,ENSVVLG00005002546
LOC127069068,ENSVVLG00005010627
LOC127069069,ENSVVLG00005010674
LOC127069070,ENSVVLG00005009965
LOC127069071,ENSVVLG00005007919
LOC127069072,ENSVVLG00005008087
LOC127069074,ENSVVLG00005009784
LOC127069076,ENSVVLG00005007964
LOC127069079,ENSVVLG00005008165
LOC127069080,ENSVVLG00005008422
LOC127069082,ENSVVLG00005008365
LOC127069085,ENSVVLG00005010201
LOC127069087,ENSVVLG00005008582
LOC127069088,ENSVVLG00005008151
LOC127069089,ENSVVLG00005010926
LOC127069090,ENSVVLG00005008169
LOC127069094,ENSVVLG00005006555
LOC127069096,ENSVVLG00005008054
LOC127069097,ENSVVLG00005009366
LOC127069098,ENSVVLG00005008541
LOC127069099,ENSVVLG00005008283
LOC127069100,ENSVVLG00005011171
LOC127069101,ENSVVLG00005009672
LOC127069102,ENSVVLG00005010502
LOC127069103,ENSVVLG00005008954
LOC127069105,ENSVVLG00005009141
LOC127069107,ENSVVLG00005010309
LOC127069108,ENSVVLG00005008799
LOC127069109,ENSVVLG00005010456
LOC127069110,ENSVVLG00005009122
LOC127069111,ENSVVLG00005010155
LOC127069114,ENSVVLG00005008692
LOC127069115,ENSVVLG00005007477
LOC127069117,ENSVVLG00005010038
LOC127069118,ENSVVLG00005008298
LOC127069122,ENSVVLG00005002132
LOC127069123,ENSVVLG00005011286
LOC127069126,ENSVVLG00005009707
LOC127069128,ENSVVLG00005009567
LOC127069130,ENSVVLG00005010993
LOC127069131,ENSVVLG00005010297
LOC127069132,ENSVVLG00005009207
LOC127069133,ENSVVLG00005008356
LOC127069134,ENSVVLG00005010226
LOC127069135,ENSVVLG00005005916
LOC127069136,ENSVVLG00005007882
LOC127069137,ENSVVLG00005009929
LOC127069139,ENSVVLG00005008509
LOC127069140,ENSVVLG00005008537
LOC127069143,ENSVVLG00005010378
LOC127069144,ENSVVLG00005010218
LOC127069145,ENSVVLG00005008783
LOC127069146,ENSVVLG00005009738
LOC127069148,ENSVVLG00005009487
LOC127069149,ENSVVLG00005009060
LOC127069150,ENSVVLG00005009634
LOC127069151,ENSVVLG00005004542
LOC127069153,ENSVVLG00005009377
LOC127069154,ENSVVLG00005011300
LOC127069155,ENSVVLG00005009696
LOC127069157,ENSVVLG00005007940
LOC127069158,ENSVVLG00005005517
LOC127069159,ENSVVLG00005008121
LOC127069160,ENSVVLG00005011228
LOC127069161,ENSVVLG00005011122
LOC127069162,ENSVVLG00005008621
LOC127069163,ENSVVLG00005010738
LOC127069164,ENSVVLG00005003440
LOC127069165,ENSVVLG00005008645
LOC127069166,ENSVVLG00005010266
LOC127069167,ENSVVLG00005008334
LOC127069168,ENSVVLG00005010493
LOC127069169,ENSVVLG00005004949
LOC127069171,ENSVVLG00005011245
LOC127069172,ENSVVLG00005007748
LOC127069173,ENSVVLG00005009588
LOC127069176,ENSVVLG00005009107
LOC127069177,ENSVVLG00005009265
LOC127069178,ENSVVLG00005009609
LOC127069179,ENSVVLG00005009845
LOC127069180,ENSVVLG00005011290
LOC127069181,ENSVVLG00005008358
LOC127069182,ENSVVLG00005007773
LOC127069183,ENSVVLG00005008111
LOC127069184,ENSVVLG00005009764
LOC127069185,ENSVVLG00005011096
LOC127069186,ENSVVLG00005008374
LOC127069190,ENSVVLG00005007958
LOC127069192,ENSVVLG00005010734
LOC127069193,ENSVVLG00005011185
LOC127069195,ENSVVLG00005010240
LOC127069197,ENSVVLG00005009945
LOC127069202,ENSVVLG00005010087
LOC127069203,ENSVVLG00005009636
LOC127069204,ENSVVLG00005009994
LOC127069206,ENSVVLG00005009468
LOC127069207,ENSVVLG00005009413
LOC127069208,ENSVVLG00005009262
LOC127069209,ENSVVLG00005007956
LOC127069210,ENSVVLG00005010362
LOC127069211,ENSVVLG00005009507
LOC127069212,ENSVVLG00005008600
LOC127069213,ENSVVLG00005007857
LOC127069218,ENSVVLG00005009040
LOC127069220,ENSVVLG00005009573
LOC127069222,ENSVVLG00005010754
LOC127069223,ENSVVLG00005010320
LOC127069224,ENSVVLG00005009708
LOC127069226,ENSVVLG00005009020
LOC127069228,ENSVVLG00005008759
LOC127069230,ENSVVLG00005009218
LOC127069231,ENSVVLG00005008302
LOC127069232,ENSVVLG00005008554
LOC127069234,ENSVVLG00005008806
LOC127069235,ENSVVLG00005009133
LOC127069236,ENSVVLG00005010799
LOC127069237,ENSVVLG00005015022
LOC127069238,ENSVVLG00005010422
LOC127069239,ENSVVLG00005009393
LOC127069242,ENSVVLG00005009235
LOC127069243,ENSVVLG00005007829
LOC127069244,ENSVVLG00005007825
LOC127069247,ENSVVLG00005007824
LOC127069248,ENSVVLG00005007812
LOC127069249,ENSVVLG00005005998
LOC127069250,ENSVVLG00005007820
LOC127069251,ENSVVLG00005007817
LOC127069252,ENSVVLG00005011180
LOC127069253,ENSVVLG00005010609
LOC127069259,ENSVVLG00005011784
LOC127069260,ENSVVLG00005010231
LOC127069261,ENSVVLG00005010595
LOC127069265,ENSVVLG00005012031
LOC127069266,ENSVVLG00005011172
LOC127069268,ENSVVLG00005010787
LOC127069269,ENSVVLG00005011064
LOC127069270,ENSVVLG00005010449
LOC127069271,ENSVVLG00005011191
LOC127069273,ENSVVLG00005012350
LOC127069274,ENSVVLG00005010583
LOC127069275,ENSVVLG00005010079
LOC127069279,ENSVVLG00005011294
LOC127069280,ENSVVLG00005002620
LOC127069281,ENSVVLG00005011341
LOC127069282,ENSVVLG00005011392
LOC127069283,ENSVVLG00005011511
LOC127069284,ENSVVLG00005007511
LOC127069285,ENSVVLG00005009875
LOC127069289,ENSVVLG00005009943
LOC127069290,ENSVVLG00005005687
LOC127069291,ENSVVLG00005012090
LOC127069293,ENSVVLG00005011737
LOC127069294,ENSVVLG00005011423
LOC127069295,ENSVVLG00005011977
LOC127069296,ENSVVLG00005006249
LOC127069300,ENSVVLG00005012248
LOC127069302,ENSVVLG00005010760
LOC127069304,ENSVVLG00005011524
LOC127069307,ENSVVLG00005012496
LOC127069308,ENSVVLG00005009808
LOC127069309,ENSVVLG00005010091
LOC127069310,ENSVVLG00005003672
LOC127069311,ENSVVLG00005010296
LOC127069312,ENSVVLG00005011537
LOC127069313,ENSVVLG00005011699
LOC127069314,ENSVVLG00005012099
LOC127069316,ENSVVLG00005011461
LOC127069317,ENSVVLG00005012414
LOC127069318,ENSVVLG00005010642
LOC127069319,ENSVVLG00005012072
LOC127069320,ENSVVLG00005010373
LOC127069321,ENSVVLG00005011927
LOC127069322,ENSVVLG00005010891
LOC127069323,ENSVVLG00005011162
LOC127069324,ENSVVLG00005011518
LOC127069325,ENSVVLG00005008047
LOC127069326,ENSVVLG00005010242
LOC127069327,ENSVVLG00005012437
LOC127069328,ENSVVLG00005010307
LOC127069329,ENSVVLG00005000875
LOC127069330,ENSVVLG00005011500
